Process Time: 104.73983192443848
561.492 224.014 2
55.3539 369.819 4
354.802 172.778 2
3.18476 468.373 1
219.324 375.879 1
629.57 446.648 3
431.719 274.845 1
324.269 425.841 3
548.88 575.767 1
568.951 472.831 4
299.421 19.5139 2
499.699 499.68 1
86.587 29.058 4
443.385 521.268 3
223.806 137.263 3
52.7868 403.2 1
286.265 143.488 1
13.6076 12.9605 4
570.999 230.972 1
314.906 624.319 1
64.9407 443.232 2
186.266 209.914 4
178.177 269.894 4
307.166 406.202 3
601.544 34.513 1
299.436 1.98806 1
155.204 613.067 4
574.57 195.197 1
369.877 406.829 4
370.594 365.234 2
575.053 97.6173 2
52.9158 520.873 4
13.183 195.68 2
625.46 613.993 1
627.732 17.2648 3
374.779 54.4691 3
229.919 320.812 1
87.6679 609.341 2
20.5369 50.3772 2
145.229 385.241 3
521.456 309.163 3
496.12 84.7919 3
166.75 563.558 2
492.942 74.7744 3
618.284 401.608 1
152.755 524.665 3
374.856 530.707 3
195.043 355.622 3
220.038 73.5096 3
149.933 151.614 4
27.138 107.085 3
469.531 615.895 1
415.255 535.928 3
375.879 132.939 1
224.188 62.4112 3
83.0934 454.379 4
186.957 541.593 4
298.279 578.237 2
320.379 519.06 3
413.984 449.052 2
238.982 581.383 3
7.1802 206.855 1
427.781 544.247 1
176.301 453.77 3
253.565 545.858 2
299.31 188.624 3
355.275 578.372 3
333.068 418.555 1
41.6599 500.647 3
451.29 231.814 1
399.109 261.324 1
124.495 193.248 3
301.53 443.135 2
241.963 178.785 3
556.532 210.879 3
427.723 167.393 4
46.8104 262.82 1
380.329 322.105 3
598.374 350.035 2
518.902 350.005 1
57.9281 313.583 3
212.341 255.35 3
253.402 400.112 3
434.312 123.158 2
330.446 396.155 1
44.5775 153.746 4
128.024 281.089 2
114.015 122.053 1
489.238 5.92559 2
229.693 25.5553 1
183.906 416.451 1
73.2689 84.3287 3
543.652 284.727 3
196.992 561.435 3
374.173 133.113 2
260.53 217.673 1
321.545 470.254 1
338.702 273.474 4
576.153 358.566 3
84.0199 414.347 1
43.7679 325.704 2
584.53 77.3893 4
627.769 428.322 2
335.426 373.418 3
135.476 624.242 1
425.832 432.491 1
163.986 55.5114 1
387.309 388.329 2
344.92 601.322 4
235.678 465.555 3
252.078 21.7143 1
346.425 416.769 4
630.523 483.746 1
565.721 243.016 3
314.187 460.285 2
1.46692 22.6306 1
418.15 79.4159 1
190.758 103.843 1
492.169 200.409 1
550.685 429.489 3
532.754 588.418 2
586.228 253.412 2
595.165 121.311 1
220.262 268.215 2
297.496 498.618 4
226.52 45.3781 1
632.292 379.566 1
60.5349 581.103 2
316.488 472.677 2
174.139 405.758 1
295.006 536.381 1
224.52 522.147 2
245.352 195.708 1
318.969 299.995 1
1.81435 613.849 1
90.3508 135.333 4
8.62782 606.89 4
239.668 276.08 1
3.89892 130.517 2
551.36 75.6816 1
551.119 544.942 2
320.87 540.175 1
62.3086 623.693 1
287.501 560.924 3
417.183 317.385 2
214.479 473.777 1
99.1909 9.94946 3
84.3591 204.327 2
253.102 235.383 3
571.984 8.81067 3
283.68 435.348 4
595.551 142.89 3
314.389 226.552 3
458.645 127.313 4
480.48 308.314 2
212.335 66.8028 1
13.762 180.73 3
509.292 632.214 1
624.225 524.675 1
1.81435 447.778 1
495.669 340.798 2
103.912 244.783 1
456.521 588.38 1
0.617651 584.056 3
113.105 545.535 1
2.56711 194.82 3
117.392 574.321 1
51.8634 590.822 2
260.552 66.6291 1
401.909 70.6337 2
627.64 605.771 4
447.064 407.08 1
279.009 529.153 3
144.723 371.218 3
434.325 350.951 1
553.184 287.073 1
337.604 205.629 3
165.766 316.922 3
500.043 252.358 2
61.9195 222.798 2
185.411 220.482 2
166.901 173.55 1
303.074 127.342 1
119.397 477.087 3
455.323 473.951 1
528.69 163.745 1
32.8513 172.334 4
490.492 45.0885 3
291.909 96.122 1
275.907 94.5677 3
63.1528 368.071 4
265.3 607.894 4
608.329 448.009 3
39.296 480.745 2
445.076 468.092 3
107.742 363.391 2
113.864 156.159 3
326.112 234.929 4
51.323 427.096 1
13.762 68.7716 1
368.622 155.187 1
498.599 152.588 1
251.982 195.843 3
370.108 17.6508 4
9.80521 587.599 2
451.597 188.219 4
624.225 216.438 1
220.834 595.725 1
112.065 445.963 2
492.21 322.153 1
176.088 298.75 3
518.48 189.609 3
570.547 504.795 1
143.428 462.012 4
272.555 131.444 2
446.385 249.424 3
524.216 615.672 1
530.311 255.968 3
