Process Time: 229.58832907676697
212.772 398.1 1
728.192 282.185 1
173.435 669.495 1
725.524 408.373 1
435.853 219.848 4
139.102 726.868 2
255.134 650.948 2
584.818 152.721 1
451.279 601.697 2
315.778 55.4445 4
127.915 312.123 1
362.418 437.909 2
299.3 318.86 1
24.9594 235.956 3
134.865 558.2 2
492.601 298.284 2
427.095 362.569 4
342.395 527.398 1
635.998 233.346 3
606.275 64.8905 2
718.559 762.503 2
309.628 31.6061 2
266.287 204.563 4
202.612 399.934 3
489.858 187.627 2
508.166 175.77 3
413.597 542.716 1
254.084 581.414 1
349.432 583.008 1
239.788 90.8231 4
101.033 151.742 3
663.317 196.161 1
361.577 703.57 2
626.14 251.936 1
740.461 398.255 1
556.498 206.005 1
236.515 112.264 3
196.468 537.516 2
143.09 450.887 1
626.117 307.915 1
253.818 239.87 1
268.072 0.921942 1
507.517 654.754 1
296.298 182.237 4
230.661 71.4387 1
82.8394 601.825 3
302.105 533.412 2
435.298 538.66 3
324.581 683.571 2
319.324 65.8361 3
723.583 477.282 3
155.535 99.617 1
611.221 495.518 1
121.154 533.389 3
681.931 528.722 2
773.606 25.3421 1
442.491 319.427 2
200.89 733.781 1
436.339 451.468 2
303.934 592.677 1
6.24084 19.938 3
503.971 295.173 1
432.556 104.605 1
624.817 420.689 1
205.902 691.669 2
448.529 599.532 4
